serial,gross,genre,dir_rep,actor_rep,actress_rep,villain_rep,movie_likes,trailer_likes,poster_likes,budget,language,country,year
94182,3.46,25630401,1,8,4,8,7734,4456,2642,4762629,38,127,2002
94183,3.04,12417335,14,4,1,9,1443,4067,2600,7915452,86,234,1970
94184,2.57,22550756,4,1,3,7,2671,6334,9504,4285823,240,37,1862
94185,2.38,11458943,5,7,4,6,6770,3089,495,8984866,181,225,1996
94186,1.56,14054654,5,1,3,7,7641,8613,2564,5727849,102,33,1911
94187,3.74,23704064,2,8,3,7,3080,3262,3515,5863435,193,251,1860
94188,2.23,17100382,13,9,9,9,3487,7101,5605,2477305,184,146,1981
94189,3.39,3752122,6,8,8,6,4330,6907,9066,3844319,76,3,1931
94190,2.3,20861211,9,2,2,6,2132,7790,9784,3334384,147,281,1903
94191,3.75,10233530,14,6,1,2,2987,8706,7521,4280192,135,106,2007
94192,3.65,19591941,9,4,5,2,32,1468,9621,3893089,18,221,1996
94193,1.66,26358197,6,5,5,9,7108,6675,5490,5807890,133,252,1812
94194,1.58,8996073,9,5,5,4,7391,1196,6611,570652,222,150,1879
94195,1.87,24660088,7,6,3,5,1987,8562,9659,5432252,115,165,1980
94196,2.42,10777966,1,7,7,3,9768,8786,8689,8087624,61,227,1967
94197,2.1,3499479,12,7,6,1,2554,4738,9646,6642784,285,225,1905
94198,3.18,6151479,10,6,1,1,5712,7343,9931,5314750,266,172,1811
94199,3.83,26520706,12,4,1,9,5158,4738,1701,1857935,238,14,1816
94200,1.54,374929,13,7,2,1,1800,9154,4052,2324675,270,4,1989
94201,1.79,28449839,2,9,9,9,3147,3647,4394,8102133,123,284,1994
94202,2.99,28650472,7,1,1,5,9423,8102,8225,4035710,76,153,1959
94203,3.44,28972587,8,1,2,5,1374,6338,3764,4018321,135,108,2015
94204,3.05,19091947,5,5,9,9,5090,9666,9791,1233227,129,65,1819
94205,2.24,1987771,3,9,1,5,7105,7847,6375,7396316,67,16,1993
94206,3.34,26121437,8,9,5,8,3548,8779,2376,2101417,278,263,1859
94207,2.91,28753910,10,9,4,6,1630,4022,3347,4255890,152,287,1905
94208,2.55,8212072,5,1,5,2,4073,5864,5932,4126448,148,168,1994
94209,1.82,3354046,4,9,7,8,5930,8024,2703,5706722,126,132,1955
94210,3.43,7624337,8,8,1,2,5905,5936,7499,5020196,32,4,1976
94211,2.29,4313682,14,9,1,7,9973,5400,622,6366303,68,148,1930
94212,3.2,7813256,3,5,7,8,435,9341,6632,7383401,59,193,1922
94213,3.05,7414642,10,1,5,1,6890,66,6559,7730963,260,203,1824
94214,2.26,11063903,7,8,3,3,9066,99,6253,1039856,254,297,1972
94215,1.79,28959161,8,3,4,6,9400,6976,7096,8071413,183,195,1913
94216,3.81,1121014,10,8,5,1,5152,2402,2964,6864939,113,158,1863
94217,2.81,20811605,11,7,7,7,2285,3054,4448,9451316,163,14,1940
94218,3.84,23270575,11,1,5,8,8451,1888,8701,310482,152,15,1860
94219,3.56,1148759,2,2,1,5,8631,6178,9903,2175581,244,253,1991
94220,3.38,22960358,6,2,3,3,1574,4827,8425,6926262,183,212,1800
94221,3.42,21257971,8,1,7,7,1185,4110,1999,2834979,271,291,1958
94222,2.75,11072975,9,4,1,2,4382,2178,1907,1776269,181,15,1915
94223,3.92,17795284,4,5,1,2,7293,4573,2052,5631650,104,43,1840
94224,3.99,29671443,12,1,6,1,3948,6161,5410,5511095,290,237,1971
94225,3.61,11397475,10,2,4,3,6388,2344,9103,6629645,291,194,1910
94226,2.75,26132249,1,6,7,6,3839,4277,3909,5413026,200,97,2015
94227,3.98,21548755,5,4,5,8,5881,5735,8397,9843861,143,119,1957
94228,1.6,25827718,7,3,3,4,7558,4850,4200,5713594,139,223,1999
94229,1.98,27067540,9,6,3,2,3420,1623,6108,5288716,32,39,1944
94230,2.96,24073828,9,9,7,8,1156,1564,6729,1158382,96,45,1939
94231,3.9,9370496,9,9,4,9,2934,6856,401,1382349,60,284,1844
94232,3.85,8439521,3,8,7,7,8523,1534,5137,4728713,250,268,1924
94233,2.32,11444716,3,4,1,4,4449,4127,9559,2540139,24,109,1844
94234,3.23,27611706,8,2,3,3,4501,771,7066,700316,82,50,1865
94235,3.21,2813761,5,5,6,6,8920,8705,7630,5478825,295,118,1842
94236,1.63,1769137,5,1,8,8,569,5091,1823,3982347,104,24,1819
94237,2.51,20231397,9,3,3,2,9482,3818,517,5009693,220,179,2015
94238,2.58,23101227,11,5,5,3,3541,3078,2136,8495673,262,143,1901
94239,3.2,6984719,2,8,7,4,476,1073,7586,6673047,77,49,1846
94240,1.66,394004,2,2,8,2,7925,9614,3173,2783929,29,243,1970
94241,1.8,10796851,10,4,1,1,4395,2844,6296,4517158,230,48,1985
94242,2.06,823552,11,9,2,7,2350,2313,6928,1153670,233,220,2012
94243,3.68,21468682,8,8,5,4,7362,1183,6459,5401202,191,138,1948
94244,2.04,3129790,2,2,7,2,3295,9907,577,1567436,247,85,1882
94245,1.68,172810,7,2,6,4,7475,6839,5151,8972896,62,254,1833
94246,2.04,19625532,5,4,9,5,3182,3856,2191,1323757,151,97,1919
94247,1.73,24388143,14,4,5,9,3759,5401,7983,9982697,122,164,1851
94248,1.85,12119083,11,4,6,3,9685,9569,4425,9936134,171,6,1830
94249,2.6,5325020,2,3,3,3,6472,7641,4101,6875187,57,254,1938
94250,3.49,12226202,14,6,5,2,8769,2385,5465,7675827,3,216,1803
94251,2.36,6138251,13,4,4,2,4161,1091,1562,4715461,14,244,1862
94252,2.24,2621112,3,2,8,4,8871,7617,4560,780961,34,16,1918
94253,2.32,13048203,6,1,7,9,821,2879,3891,3972442,73,2,1934
94254,2.02,14387191,9,1,5,1,1836,6267,3323,5472026,289,106,1971
94255,3.88,4446595,8,9,6,6,4887,7826,4457,9322920,119,189,2012
94256,3.51,28772899,2,5,9,3,3304,4065,6872,9989792,24,299,1933
94257,3.59,12359247,13,2,2,2,3939,3742,8030,471164,242,25,1837
94258,2.8,14830687,10,9,1,5,1883,8209,5711,4868030,67,143,1807
94259,1.73,3491106,3,3,2,2,2889,5122,4131,9113565,294,10,1987
94260,2.51,21478395,12,7,7,8,4710,9325,7478,8194314,295,182,1995
94261,2.68,24372654,10,3,9,8,160,3275,9908,7133073,46,285,1873
94262,1.96,10514492,4,1,5,1,9771,1271,8239,4155078,108,164,2014
94263,2.85,12500554,2,8,7,8,8291,9380,5241,7337911,143,246,1870
94264,3.32,8321391,12,9,6,6,8020,723,6983,3314111,262,176,1819
94265,1.9,22123004,6,3,1,6,7629,4702,549,137963,102,97,1830
94266,2.51,19103067,13,9,5,3,6588,5615,5915,8050972,160,163,1993
94267,2.28,20463333,12,8,9,9,1591,1077,6982,3977227,105,45,1937
94268,2.33,9410859,10,2,4,4,9129,151,3984,5646292,38,295,1991
94269,3.04,5606059,13,9,4,5,1803,1445,7816,2519037,244,79,2008
94270,2.43,3534111,10,3,2,6,2990,192,3965,3053984,87,215,1849
94271,3.2,25079640,9,7,7,2,1786,8859,6737,1467715,259,159,1931
94272,3.52,17509276,2,6,4,4,6157,924,8628,3530825,165,160,1933
94273,2.63,21160177,10,6,9,5,1847,7545,3371,3836180,26,122,1856
94274,1.87,3219634,9,2,9,3,8130,573,9964,5275032,195,208,1825
94275,1.66,17280495,7,8,9,7,4903,6757,6993,8229909,29,160,1814
94276,2.89,12628214,10,6,7,3,5308,7663,9773,9594314,171,111,1904
94277,3.68,726058,10,2,2,2,6525,4790,6615,2337914,171,298,1966
94278,3.17,18032865,7,3,4,1,1706,1599,6751,1740832,147,135,1904
94279,2.19,17110036,4,6,4,7,2465,5828,6255,1348068,122,207,1952
94280,3.79,24960133,10,7,7,5,8518,8619,206,1936959,84,132,1847
94281,3.06,29494300,2,1,6,1,4184,8178,6430,4279404,218,92,1901
94282,2.22,26796126,6,7,4,5,6491,4617,8196,6809043,14,115,1883
94283,1.59,13205051,8,9,4,1,9756,5325,3888,5540695,167,221,1916
94284,2.42,19302348,9,1,5,6,2778,6118,17,2124132,131,276,1946
94285,2.15,24109728,14,8,2,8,952,2713,875,5925854,237,128,1861
94286,2.87,16980805,1,6,4,6,4554,9253,6144,8930019,232,277,1882
94287,2.43,27358224,8,6,8,1,2376,1132,9491,2740433,288,57,1852
94288,3.2,26916164,1,9,6,8,8292,6888,723,9357714,215,17,1857
94289,2.81,21093875,7,1,5,3,8269,3268,4122,6857657,136,122,1870
94290,2.97,28601851,6,8,3,5,9613,2244,1490,8999646,88,207,1861
94291,3.05,25874709,12,2,6,3,6953,5234,4025,3606449,214,227,1942
94292,3.97,6758646,1,4,2,7,4920,7224,8766,2060636,82,100,1903
94293,3.12,4511294,14,6,5,1,140,4937,9276,3540251,59,269,1982
94294,2.29,16221114,7,7,2,2,1946,9343,6219,5284039,241,203,1910
94295,2.45,737748,3,2,3,5,71,9612,5904,9115571,20,144,1955
94296,3.02,23776802,5,9,8,5,5727,2883,4138,2673982,209,13,1857
94297,3.98,27774300,13,9,9,4,1408,6247,6428,6639807,160,167,1840
94298,2.08,28783242,12,6,9,2,7391,3647,2650,4976333,27,279,1916
94299,1.96,14044681,9,4,8,3,7122,6049,72,3178082,65,34,1905
94300,2.54,4495306,6,2,2,2,186,9976,3679,3606641,113,49,1996
94301,3.77,4560559,13,1,9,7,878,5131,5451,3089518,162,244,1922
94302,3.95,20714286,14,1,2,3,7362,6841,974,5994812,255,132,1852
94303,2.14,18939995,11,2,6,5,6007,5038,5106,211094,244,69,1992
94304,1.56,21210828,13,7,9,3,6552,9167,7048,6164350,86,83,1978
94305,2.57,16809148,10,3,8,2,5939,3690,2213,8852007,83,246,1953
94306,3.57,24936946,2,1,9,5,2527,4803,3568,6772017,151,217,2004
94307,2.28,15515206,11,4,7,2,1414,5883,8246,198334,37,127,1901
94308,1.64,21120784,1,1,9,5,7559,5945,237,3605579,28,272,2003
94309,2.06,17386377,9,6,8,5,4564,1261,914,7694711,220,15,1845
94310,2.73,29772023,4,5,5,9,7026,2438,9768,5851798,120,107,1981
94311,1.7,5897319,6,9,9,4,6700,887,6417,2290742,41,212,1887
94312,3.6,24808714,7,5,1,3,4777,2932,9467,1809745,150,174,1891
94313,2.85,20574294,4,1,8,5,8103,127,2176,8543863,277,52,1919
94314,3.3,8280694,4,1,9,3,6106,3893,3731,2536879,149,195,1899
94315,3.17,11899214,13,7,6,4,1671,8126,4833,5181151,3,44,1922
94316,2.7,22946717,10,9,1,4,1841,7380,6621,3500954,258,229,1851
94317,2.97,16640088,10,3,9,3,2468,2264,18,1285294,249,102,2011
94318,2.29,10832734,14,3,8,9,8426,1709,9703,904782,248,233,1910
94319,1.7,1859877,12,3,6,2,9144,4837,852,2766363,240,76,1899
94320,1.98,127482,1,9,5,8,7720,8958,4858,9631910,257,89,1880
94321,1.79,29070305,9,5,9,9,3563,8246,9607,76592,212,3,1874
94322,1.67,3739096,7,2,1,6,2375,5031,8234,7655130,238,38,2000
94323,1.99,11901109,3,7,4,2,1753,7388,3637,8234369,151,29,2000
94324,2.45,8142113,4,7,4,7,8133,2110,4525,6836796,284,54,1917
94325,2.95,11871864,9,7,3,5,3103,190,1404,1094413,152,196,2005
94326,2.81,3613257,7,5,7,8,2975,9400,2956,2615333,108,185,1857
94327,2.68,21214750,4,4,5,6,5979,2890,3527,8318817,181,276,1919
94328,2.53,5187466,7,9,3,3,8871,3785,4794,4184391,239,214,1950
94329,3.1,1814302,12,4,6,4,555,2268,947,3129977,206,257,1811
94330,1.76,8895923,9,6,1,1,7448,1552,2940,3596270,295,269,1809
94331,2.03,3996161,7,6,9,2,4739,4034,9299,7601819,292,119,1927
94332,2.15,28714730,12,4,3,3,4271,2402,8863,2310497,127,103,1804
94333,3.09,23532358,2,8,3,2,8401,7570,6728,6375597,58,168,1843
94334,3.41,20812814,5,8,1,1,4196,7892,7630,4819728,82,163,1980
94335,3.21,1392872,7,1,7,9,1390,4356,8472,603195,122,292,1894
94336,1.53,7562740,14,6,6,5,8788,588,6296,8671621,88,248,1910
94337,3.08,24117275,11,7,3,3,7150,5279,180,5491396,179,73,1919
94338,3.5,25847521,11,3,6,2,6461,6430,8888,4969917,71,156,1990
94339,3.61,12838112,9,7,8,7,3709,8155,1625,3727426,132,274,1893
94340,3.54,24331011,9,4,5,5,2999,9354,798,3918890,232,148,2012
94341,3.33,15588407,6,3,2,9,3155,7520,2389,4824613,99,293,1959
94342,3.98,50259,6,6,8,6,425,2473,4309,4319612,177,33,1903
94343,3.95,26311430,1,9,6,9,9844,2097,6327,4762880,157,143,1853
94344,3.25,12058073,5,3,9,2,5308,3289,9373,5848373,43,280,1920
94345,3.55,18513716,7,7,8,6,9020,247,9729,4503884,172,97,1992
94346,3.02,23974047,10,2,8,6,4323,193,2804,7571076,102,47,1956
94347,2.24,5638535,8,7,5,2,8007,6300,6626,4464723,138,87,1990
94348,1.71,1900376,9,5,7,9,8666,2348,7396,294610,151,202,1875
94349,3.77,23346295,1,7,3,2,9727,8931,4124,8974323,132,56,1893
94350,1.95,10182164,3,3,9,5,6222,4300,7604,7201800,249,110,1989
94351,3.49,19812287,6,2,3,4,2161,3762,1323,1537971,61,180,1893
94352,3.31,16733982,5,6,2,2,1478,144,9751,2164284,287,194,1851
94353,2.16,15621853,6,9,3,2,6398,240,3076,5633242,58,44,1809
94354,1.84,4200668,12,4,6,4,7159,3286,7394,8750332,147,296,1975
94355,2.79,11341269,11,4,4,8,5650,223,8066,2137864,204,157,2011
94356,2.6,20838563,7,1,4,6,1115,7379,1745,3896009,285,172,1920
94357,3.24,3211988,11,9,3,7,5501,7384,1930,3587775,116,38,1813
94358,2.59,22868243,12,4,1,8,7456,382,1096,4092153,234,264,1992
94359,3.48,15245011,12,6,2,1,4554,618,7763,6025990,189,86,1808
94360,2.48,12149150,5,4,1,2,783,2276,5314,5694374,264,129,1816
94361,2.93,20428829,3,6,4,2,1117,2874,8890,6833244,203,173,1957
94362,3.92,14551214,11,1,4,1,7910,2743,8620,3423130,217,235,1868
94363,3.07,26373038,7,7,5,7,4424,3592,3942,7074954,125,220,1869
94364,2.34,14740021,12,3,3,3,1106,44,3174,2209115,115,20,1844
94365,2.13,362887,2,2,5,2,7227,8102,9736,5398552,55,90,1906
94366,3.73,6407368,4,4,9,1,4804,42,5344,9698265,290,175,1978
94367,2.12,9784733,2,5,6,4,6676,9297,3958,7976653,254,204,1813
94368,2.19,6234594,5,5,3,2,2392,6387,982,4870706,189,143,1821
94369,2.14,27936690,10,7,9,6,4879,6749,2103,1910217,277,179,1924
94370,3.66,22966464,4,3,7,5,5522,6998,8582,9588614,94,8,1946
94371,2.19,29516081,1,4,8,2,4125,6376,7376,2265412,189,79,1874
94372,1.55,20111263,3,7,2,6,5430,6660,8590,2804956,95,178,1972
94373,3.81,9763864,9,4,8,1,7830,1883,8555,9103232,1,36,1958
94374,3.24,5763370,11,1,9,2,6871,6625,34,9764020,17,286,2014
94375,3.9,3970748,14,8,2,2,8268,1335,90,3041313,252,253,1946
94376,2.31,29133658,10,3,9,2,1418,8961,5072,4259170,222,78,1926
94377,2.32,29243018,13,1,6,5,5481,4211,6515,4344599,35,299,1956
94378,2.72,12614233,10,3,6,4,1771,6918,6444,377974,121,264,1856
94379,3.93,20192939,3,1,1,7,4217,1623,2237,2484477,40,204,1841
94380,2.17,16144012,9,3,2,6,6174,7720,3899,8408137,139,257,1959
94381,3.04,10855282,8,4,1,9,7912,3581,3944,8047549,78,111,1991
94382,2.44,19077501,11,5,1,1,7791,5307,6408,7956565,213,47,1857
94383,3.01,3821612,6,4,2,4,2214,9241,8528,7896920,160,30,1988
94384,2.14,19799115,11,7,7,7,6973,4183,2499,3334595,189,79,1870
94385,2.33,4279345,8,2,3,7,8246,2430,9364,3709260,181,174,1973
94386,1.51,29577992,13,4,8,2,4348,6672,630,3623740,181,154,1868
94387,2.34,4559966,10,9,6,8,8673,1103,6383,2899879,171,112,2011
94388,3.75,28335924,14,5,5,1,1165,9918,9345,8256700,146,19,2005
94389,1.53,5137499,8,7,6,5,2149,3176,9880,8948157,196,295,1837
94390,2.92,14090024,2,9,4,3,2619,5622,4834,1043514,22,69,1824
94391,2.92,14581383,9,6,3,7,4823,6811,9100,4476651,47,105,1927
94392,1.68,17115160,3,2,2,2,6421,9787,6828,7477094,254,53,1905
94393,2.6,10303817,12,2,6,8,7503,3167,514,5353415,132,237,1904
94394,2.49,5938417,13,4,1,8,8868,6864,6494,8580066,6,187,1979
94395,2.7,23224293,4,2,1,5,3974,420,1510,6452447,51,272,1835
94396,3.39,4442646,10,5,4,5,6980,153,6904,6627873,154,95,1965
94397,1.83,11722708,11,4,7,2,2123,9322,1988,3255448,145,212,1877
94398,2.24,10229300,4,7,9,2,2487,9911,6951,7180677,123,227,1926
94399,3.26,12899275,13,1,4,7,4118,9543,5749,7592939,32,265,2015
94400,3.83,26272283,1,6,4,1,4737,8417,1650,975829,251,82,1883
94401,1.94,20696594,12,9,8,7,3673,7426,4447,9381605,47,103,2013
94402,2.94,17227017,2,2,4,7,5997,8062,2399,1725526,154,203,1823
94403,3.85,13891085,6,7,1,1,6506,7000,9014,1488302,5,10,1823
94404,1.95,18147540,1,4,3,5,42,8087,2119,6684935,9,110,1953
94405,3.82,8711284,9,7,5,1,5290,3885,6568,3224346,153,69,1899
94406,2.59,13853209,12,7,7,8,3987,2887,8833,6554474,16,204,2000
94407,2.1,14933399,9,1,1,8,3391,4210,2416,6584853,171,77,1998
94408,3.41,2806800,4,1,4,8,5500,4114,2821,6822220,117,137,1848
94409,2.63,22027890,5,5,1,1,5150,4731,4364,9997115,158,10,1998
94410,1.84,3912116,1,8,3,1,2017,6333,927,8763025,92,145,1864
94411,1.84,10818790,10,1,4,3,5012,2467,3022,8396174,204,292,1977
94412,2.23,25205808,9,4,6,3,6262,5153,1980,3537684,73,84,1829
94413,2.05,20777389,5,2,4,3,147,8798,8669,4072230,230,286,1872
94414,2.71,25588709,9,1,5,1,6735,8897,2363,1163250,288,264,1944
94415,2.79,11628082,1,9,4,1,7648,8943,4026,5418502,27,67,1902
94416,2.02,6079882,11,1,6,9,2164,7675,7468,1501380,70,19,1950
94417,1.76,12545189,5,7,2,6,996,7817,2718,6854859,105,113,1934
94418,1.61,3822565,9,4,5,2,187,4442,8454,7986496,260,83,1919
94419,3.1,14626279,12,9,3,8,6566,9531,7762,3803234,157,61,1979
94420,2.99,9444851,7,5,7,9,7428,4650,3052,6163896,65,230,1903
94421,3.93,11333596,7,6,1,1,2283,7203,6875,6585442,52,194,1999
94422,2.45,15985761,2,7,1,9,2407,6745,6657,1771795,131,249,1876
94423,2.02,4080221,2,5,8,9,1693,3531,6452,8348278,110,59,1974
94424,1.82,28895289,12,8,4,6,6035,2706,4437,3717656,49,127,1982
94425,2.38,29007149,13,8,5,6,8170,6985,7272,1840839,51,255,1954
94426,2.14,13148218,7,2,2,4,2265,1926,3944,304713,180,235,1957
94427,2.91,11407791,5,1,1,9,9551,808,2850,2479,294,275,1845
94428,1.52,6493805,4,9,2,5,7935,2609,6250,858330,27,184,1959
94429,1.89,27259749,9,2,4,4,2922,6183,4918,3119967,49,152,1837
94430,1.66,21279206,5,6,6,7,2674,5669,9522,3199352,92,181,1991
94431,3.55,2577613,12,8,2,1,584,2738,5877,6273346,28,82,1839
94432,2.3,13317837,4,9,1,8,4326,1065,5882,8678764,51,222,1982
94433,1.89,10657894,3,4,7,4,7231,3789,2312,9246650,37,201,1884
94434,2.7,847725,10,6,9,4,5062,2748,6647,1981594,168,13,1999
94435,2.69,1139797,14,4,5,5,5632,1873,9095,6328608,181,111,1895
94436,2.75,8815663,1,4,8,4,7664,1648,4481,7956398,269,296,1999
94437,1.5,28298441,14,4,9,8,2818,8437,9663,2339997,76,135,1975
94438,3.11,18153540,8,5,2,7,6678,3422,1603,8639243,118,56,1822
94439,2.92,12001974,4,7,5,6,6954,8475,1882,9907437,7,108,2002
94440,3.26,21561890,5,6,2,8,8550,1449,6306,5658458,104,67,1833
94441,3.46,18676061,13,3,4,2,6084,4638,4858,7293946,135,231,1892
94442,3.84,8012125,4,8,3,3,6021,6416,2123,3013001,40,85,1864
94443,3.22,3990369,9,9,3,2,878,8120,2244,7008434,283,84,1820
94444,2.2,1215479,2,4,3,1,4977,6918,2348,195114,103,50,1898
94445,1.82,23259921,1,7,4,7,1788,3126,3614,6505824,183,221,1829
94446,1.52,12107013,6,7,5,2,5423,5422,2270,952745,243,45,1945
94447,1.63,17003703,2,2,1,5,1724,2580,4306,3249810,238,59,2007
94448,1.82,11247504,13,5,8,7,4821,4239,7311,6323572,166,256,1891
94449,2.66,25624985,8,3,9,4,6587,4175,2250,3334630,86,247,1855
94450,3.01,24414289,14,7,9,3,2849,8256,6926,3504216,29,245,1936
94451,2.64,11597869,10,6,9,7,4689,1537,1109,2594833,38,204,1833
94452,2.72,11432516,2,7,4,6,3601,4999,6846,8630373,165,245,1825
94453,1.75,21235140,6,3,8,6,8448,96,7449,5116686,136,89,1903
94454,3.15,16315083,4,3,8,2,9234,6747,43,6123723,156,98,1805
94455,2.73,29508850,7,1,1,5,8378,5699,485,3519691,276,251,1836
94456,2.61,23465692,2,2,7,2,3216,2246,2073,1353643,46,293,1910
94457,2.31,4311553,3,9,1,4,8996,4868,433,7120939,27,191,1964
94458,1.92,5934353,4,9,6,3,2314,156,8099,2397586,15,242,1907
94459,1.76,25094008,11,5,1,4,2574,8798,6073,8237913,136,79,1869
94460,3.76,16160077,7,8,6,5,8769,3716,6031,5028503,258,291,1987
94461,2.48,16169652,14,3,9,6,8200,7409,6595,4015202,153,223,1841
94462,2.43,9042177,7,5,1,8,9187,7028,9098,7874694,299,172,1868
94463,2.25,16991531,5,5,5,5,4187,5683,3496,7183900,196,126,1872
94464,1.67,346999,14,8,9,1,147,8231,2309,1810072,125,154,1919
94465,3.36,20112344,14,3,1,9,9636,9196,3931,3104973,109,182,1875
94466,3.52,5752158,14,5,6,9,6317,2564,3878,7843893,94,215,1990
94467,2.34,8317240,14,5,4,2,2815,745,7236,3459821,43,131,1800
94468,2.85,22168180,7,2,1,4,3218,6405,8757,6023066,152,298,1963
94469,3.26,1855975,11,5,3,3,3675,5846,2858,1674588,34,103,1802
94470,2.02,10392089,9,6,5,7,859,2428,5542,9638574,146,154,1930
94471,2.36,14000289,1,2,5,4,7074,7157,5893,3672594,49,86,1960
94472,1.51,26068234,3,2,7,3,9942,4086,1145,2123774,106,9,1951
94473,1.96,17134698,1,6,6,4,3602,4963,3412,2864611,262,276,1904
94474,3.47,29027429,4,9,9,5,7713,3512,8757,6031579,94,134,1989
94475,2.08,3165712,13,3,5,9,9954,6835,1498,4912639,205,266,1871
94476,2.93,29861187,12,9,8,3,3822,3485,7318,2598293,91,186,1897
94477,3.3,19088464,3,4,2,8,4671,9566,2957,6878182,247,67,1875
94478,1.72,27186668,6,5,1,2,8438,1517,2615,6352283,172,157,2010
94479,1.95,5384804,5,5,3,9,380,5324,7953,5759367,84,107,1827
94480,2.88,4691084,7,6,3,5,5218,979,1765,7952611,142,202,1937
94481,3.59,26290429,2,9,8,1,2068,1879,9027,6475836,51,197,1919
94482,2.35,24529681,1,8,6,3,3460,6664,8866,8704308,123,72,2003
94483,3.26,8515211,11,8,9,3,8585,4260,8729,2770889,56,101,1878
94484,1.9,18224253,11,9,5,4,7780,4769,4972,3477771,173,108,1858
94485,3.14,11887009,10,6,3,7,8286,8428,9290,4031202,173,196,1842
94486,1.89,4308417,2,2,6,8,6580,4035,7862,67442,24,251,1981
94487,3.18,18871572,8,8,5,3,9577,5207,1102,2060872,120,99,1810
94488,1.63,6787410,1,5,1,5,4642,1354,4100,1283394,236,12,1886
94489,2.4,15326313,2,3,3,9,2267,7883,9940,5531706,101,79,1881
94490,2.16,14265714,9,2,2,2,2026,4449,9345,3822202,290,120,1976
94491,2.87,17987011,2,6,6,3,7652,5782,6074,3889327,150,267,1938
94492,3.47,22239331,3,4,2,7,5560,5465,2144,4056323,237,42,1967
94493,1.51,16258448,2,5,4,9,8950,8102,2987,6854334,64,181,1813
94494,3.23,22623982,10,1,8,6,1345,4238,119,9607217,68,90,1804
94495,3.37,9171272,5,7,2,7,1372,6704,2887,2736375,235,253,1955
94496,1.85,22882802,11,9,1,5,2399,4651,1289,9317584,187,150,1890
94497,1.54,5994386,9,9,9,3,7187,2709,3636,4183602,197,255,1835
94498,3.05,24710838,12,4,5,7,6374,606,5792,8432409,33,133,1910
94499,2.09,7802985,7,8,5,8,3795,1123,3452,1709981,11,260,1862
94500,2.87,2781108,9,5,5,9,7727,1125,5494,3687428,129,188,2018
94501,2.06,6700359,11,8,5,7,4235,567,4235,5970713,151,179,1887
94502,2.27,29817197,1,3,9,4,6559,5516,6633,7142871,45,39,1830
94503,1.73,7077032,5,2,4,3,4531,1718,4967,5274154,212,101,2015
94504,3.92,2236446,10,7,5,3,5966,2138,7530,5910582,160,203,1900
94505,2.55,29854466,3,8,2,4,2210,2463,9824,6236076,107,94,2003
94506,3.92,16855930,2,2,2,3,8158,998,9390,6490822,13,148,1933
94507,1.63,5232411,13,7,4,1,3241,7525,6432,6295264,171,65,1859
94508,3.56,24828029,6,8,1,3,3849,3643,5030,5610005,52,76,1948
94509,3.52,23162091,3,2,4,6,5148,2829,4948,4854141,188,84,1821
94510,2.62,5021850,8,3,4,8,7393,4463,4327,2275345,242,272,1986
94511,1.58,23901662,5,8,3,6,2285,5911,6609,6926189,292,122,1816
94512,1.53,13856542,7,6,7,1,2534,4998,6532,2640937,138,92,1857
94513,1.57,29775025,6,3,7,4,91,2116,3022,8392266,4,56,1842
94514,3.52,9590457,7,4,1,5,8175,181,2007,7853383,87,191,1999
94515,2.13,11839432,9,1,8,8,5943,6782,3111,2482766,186,215,1936
94516,2.2,25779762,2,8,3,3,8364,2433,4586,4836555,37,181,1883
94517,1.76,15910068,7,4,4,2,2413,9639,1779,6855660,294,203,1905
94518,1.55,7776198,8,7,1,9,8940,8477,5063,1124593,168,82,1901
94519,3.28,24634900,4,3,2,4,3337,797,7749,6625875,58,226,2010
94520,2.14,29321822,14,5,7,3,4934,2769,2147,1946851,266,176,2016
94521,3.42,1809386,12,6,6,2,2860,5819,3656,7376491,13,99,1892
94522,1.52,13105711,2,6,2,9,3389,5493,495,5182885,101,162,1814
94523,2.02,11513237,2,1,6,9,8077,7765,9849,4832394,102,190,1802
94524,3.23,29028589,14,1,4,8,3883,7350,6989,3251038,185,259,1948
94525,3.15,17910085,1,5,7,5,7839,4717,285,6203673,212,246,1953
94526,2.62,4517454,1,3,1,2,1804,2662,4687,4074617,298,169,1829
94527,3.13,19247128,7,2,9,3,4121,349,8515,9734270,273,290,2011
94528,2.28,1623103,4,3,3,8,5625,398,4171,5505895,110,284,1882
94529,1.89,3799285,10,9,8,2,4383,5771,7959,1192747,77,203,1846
94530,1.82,27360005,5,5,1,1,809,5082,7248,5852561,94,187,1812
94531,3.62,12784766,1,9,8,3,7036,9355,2082,5088589,132,250,2011
94532,1.82,5162640,6,8,5,1,5934,9172,3525,8224078,87,259,1927
94533,3.92,16859601,12,1,3,5,3920,8711,215,7011792,104,182,1811
94534,2.99,20410587,10,8,3,3,7210,7494,557,5743099,139,101,1841
94535,2.1,28263448,8,8,3,3,1569,5687,8811,3704355,275,28,1941
94536,1.93,12644538,13,9,4,8,9341,5111,3366,7993131,252,186,1987
94537,1.75,11052063,7,6,1,4,1435,4035,6241,5403127,237,177,1898
